BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0


410,-1.8869573399826398E-06,410,-1.7251125006375039E-06,410,0.00056439388465881349,410,89.999425799345971,410,0,410,90,410,0.00056,410,0.00057,410,-4.7328,410,15.9936,410,0,410,0,410,0.00652313232421875,410,90.017509460449219,410,-4.1961882369254591,410,-4.2835565700311449,410,90,410,0.001,410,15,410,14,410,34,410,246
420,-1.7325382021024207E-05,420,-3.2333282773356643E-06,420,0.00056422290802001949,420,89.999425799345971,420,0,420,90,420,0.00056,420,0.00057,420,-4.1615999999999991,420,15.9936,420,0,420,0,420,0.0067806243896484375,420,90.017509460449219,420,-4.1961910242869092,420,-4.2835481696415068,420,90,420,0.001,420,15,420,14,420,34,420,254
430,3.6796904589168763E-06,430,-3.3292788496985429E-06,430,0.00056439388465881349,430,89.999425799345971,430,0,430,90,430,0.00056,430,0.00057,430,-4.3248,430,15.9936,430,0,430,0,430,0.0066089630126953125,430,90.017852783203125,430,-4.1961981832800781,430,-4.2835416656451049,430,90,430,0.001,430,15,430,14,430,34,430,263
440,-1.0443155683220062E-06,440,-2.2489311481074394E-06,440,0.00056439388465881349,440,89.999425799345971,440,0,440,90,440,0.00056,440,0.00057,440,-5.1408000000000005,440,16.0752,440,0,440,0,440,0.006866455078125,440,90.0175952911377,440,-4.1962061330883778,440,-4.2835371657366723,440,90,440,0.001,440,15,440,14,440,34,440,275
450,1.4979641049622138E-05,450,-1.6648702538365E-06,450,0.00056456486129760738,450,89.999425799345971,450,0,450,90,450,0.00056,450,0.00057,450,-3.9168,450,15.9936,450,0,450,0,450,0.0069522857666015625,450,90.0175952911377,450,-4.196216225945788,450,-4.2835349552935353,450,90,450,0.001,450,15,450,14,450,34,450,284
460,-3.7125749629395052E-05,460,-2.3631116449218261E-06,460,0.0005640519313812256,460,89.999425799345971,460,0,460,90,460,0.00056,460,0.00057,460,-3.8352,460,16.0752,460,0,460,0,460,0.0067806243896484375,460,90.017509460449219,460,-4.1962295585031724,460,-4.2835352527709558,460,90,460,0.001,460,15,460,14,460,34,460,293
470,-1.9047735880185718E-05,470,-3.92732351451962E-06,470,0.00056422290802001949,470,89.999425799345971,470,0,470,90,470,0.00056,470,0.00057,470,-5.2223999999999995,470,15.9936,470,0,470,0,470,0.0067806243896484375,470,90.0175952911377,470,-4.19624678475036,470,-4.283537641131578,470,90,470,0.001,470,15,470,14,470,34,470,304
480,-1.5150900510630823E-05,480,-2.1713677574045049E-05,480,0.00056422290802001949,480,89.999425628328325,480,0,480,90,480,0.00056,480,0.00057,480,-4.1615999999999991,480,15.912,480,0,480,0,480,0.006866455078125,480,90.0175952911377,480,-4.1962671462630432,480,-4.2835408553440981,480,90,480,0.001,480,15,480,14,480,34,480,313
490,3.1597026752340627E-05,490,-3.8607829181468429E-06,490,0.00056473583793640138,490,89.999425799345971,490,0,490,90,490,0.00056,490,0.00057,490,-4.488,490,15.9936,490,0,490,0,490,0.0067806243896484375,490,90.017766952514648,490,-4.1962878970675916,490,-4.2835429509166794,490,90,490,0.001,490,15,490,14,490,34,490,325
500,-3.0971655620523957E-06,500,-5.8043612750807308E-06,500,0.00056439388465881349,500,89.999425799345971,500,0,500,90,500,0.00056,500,0.00057,500,-4.8144,500,16.0752,500,0,500,0,500,0.007038116455078125,500,90.017681121826172,500,-4.1963073804201168,500,-4.2835438858095891,500,90,500,0.001,500,15,500,14,500,34,500,334
510,3.2561439804002179E-05,510,1.1281991151646647E-05,510,0.00056473583793640138,510,89.999425970363617,510,0,510,90,510,0.00056,510,0.00057,510,-4.6512,510,15.9936,510,0,510,0,510,0.006866455078125,510,90.017509460449219,510,-4.1963256989880175,510,-4.283542266025508,510,90,510,0.001,510,15,510,14,510,34,510,343
520,6.7982633478190613E-07,520,7.2545219761744446E-06,520,0.00056439388465881349,520,89.999425970363617,520,0,520,90,520,0.00056,520,0.00057,520,-4.08,520,15.9936,520,0,520,0,520,0.0069522857666015625,520,90.017423629760742,520,-4.1963412405066922,520,-4.2835379482985,520,90,520,0.001,520,15,520,14,520,34,520,355
530,-6.4232310019221562E-07,530,-5.8792291531276756E-06,530,0.00056439388465881349,530,89.999425799345971,530,0,530,90,530,0.00056,530,0.00057,530,-4.9776,530,16.0752,530,0,530,0,530,0.007038116455078125,530,90.017423629760742,530,-4.1963535026322187,530,-4.2835291815312679,530,90,530,0.001,530,15,530,14,530,34,530,364
540,-1.5980264290537175E-05,540,7.5830831840053535E-06,540,0.00056422290802001949,540,89.999425970363617,540,0,540,90,540,0.00056,540,0.00057,540,-4.3248,540,15.9936,540,0,540,0,540,0.006866455078125,540,90.017509460449219,540,-4.1963626834285392,540,-4.2835160596016015,540,90,540,0.001,540,15,540,14,540,34,540,373
550,1.8435349398614122E-07,550,-4.8379372894820371E-06,550,0.00056439388465881349,550,89.999425799345971,550,0,550,90,550,0.00056,550,0.00057,550,-4.1615999999999991,550,15.9936,550,0,550,0,550,0.006866455078125,550,90.017509460449219,550,-4.1963688959810357,550,-4.2834982524747076,550,90,550,0.001,550,15,550,14,550,34,550,385
560,1.1542129622583857E-05,560,1.1671661841499905E-05,560,0.00056456486129760738,560,89.999425970363617,560,0,560,90,560,0.00056,560,0.00057,560,-4.3248,560,15.9936,560,0,560,0,560,0.00720977783203125,560,90.017852783203125,560,-4.1963729341371447,560,-4.2834777697528343,560,90,560,0.001,560,15,560,14,560,34,560,394
570,2.0276557029449896E-07,570,-3.2616132247802096E-06,570,0.00056439388465881349,570,89.999425799345971,570,0,570,90,570,0.00056,570,0.00057,570,-4.3248,570,15.9936,570,0,570,0,570,0.006694793701171875,570,90.0175952911377,570,-4.1963764665795269,570,-4.28345684699343,570,90,570,0.001,570,15,570,14,570,34,570,403
580,-1.6926895667293652E-05,580,1.16200559476908E-05,580,0.00056422290802001949,580,89.999425970363617,580,0,580,90,580,0.00056,580,0.00057,580,-4.2432,580,16.0752,580,0,580,0,580,0.0067806243896484375,580,90.017766952514648,580,-4.1963786450452529,580,-4.2834370361826375,580,90,580,0.001,580,15,580,14,580,34,580,415
590,2.8314747772661588E-05,590,1.0422608256284398E-05,590,0.00056473583793640138,590,89.999425970363617,590,0,590,90,590,0.00056,590,0.00057,590,-4.6512,590,15.9936,590,0,590,0,590,0.006866455078125,590,90.017681121826172,590,-4.1963802860061978,590,-4.2834189947222567,590,90,590,0.001,590,15,590,14,590,34,590,424
600,8.4736871407052568E-06,600,-7.29027810041091E-06,600,0.00056456486129760738,600,89.999425799345971,600,0,600,90,600,0.00056,600,0.00057,600,-4.6512,600,16.0752,600,0,600,0,600,0.006694793701171875,600,90.017681121826172,600,-4.1963835694701954,600,-4.2834020268083473,600,90,600,0.001,600,15,600,14,600,34,600,433
610,1.7304138332533195E-05,610,9.5598120041488375E-06,610,0.00056456486129760738,610,89.999425970363617,610,0,610,90,610,0.00056,610,0.00057,610,-3.9168,610,15.9936,610,0,610,0,610,0.006694793701171875,610,90.017423629760742,610,-4.1963917778821873,610,-4.2833851930049844,610,90,610,0.001,610,15,610,14,610,34,610,444
620,-1.4906118020572745E-05,620,6.98581933101385E-06,620,0.00056422290802001949,620,89.999425970363617,620,0,620,90,620,0.00056,620,0.00057,620,-5.304,620,15.9936,620,0,620,0,620,0.007038116455078125,620,90.0175952911377,620,-4.1964019684107763,620,-4.2833689365878147,620,90,620,0.001,620,15,620,14,620,34,620,455
630,-1.3116359834480881E-05,630,7.5910968026947772E-06,630,0.00056422290802001949,630,89.999425970363617,630,0,630,90,630,0.00056,630,0.00057,630,-4.2432,630,16.0752,630,0,630,0,630,0.0067806243896484375,630,90.0175952911377,630,-4.1964105163362548,630,-4.2833522607519168,630,90,630,0.001,630,15,630,14,630,34,630,463
640,1.3892052169403519E-05,640,5.9377109311289877E-06,640,0.00056456486129760738,640,89.999425970363617,640,0,640,90,640,0.00056,640,0.00057,640,-4.8144,640,16.0752,640,0,640,0,640,0.0069522857666015625,640,90.0175952911377,640,-4.1964146524412893,640,-4.2833339335785938,640,90,640,0.001,640,15,640,14,640,34,640,475
650,-1.7718410376803024E-06,650,6.6512276005386851E-06,650,0.00056439388465881349,650,89.999425970363617,650,0,650,90,650,0.00056,650,0.00057,650,-4.8144,650,16.0752,650,0,650,0,650,0.0066089630126953125,650,90.017337799072266,650,-4.19641594164258,650,-4.2833132071047713,650,90,650,0.001,650,15,650,14,650,34,650,484
660,1.3369460142246683E-05,660,7.5682857094977807E-06,660,0.00056456486129760738,660,89.999425970363617,660,0,660,90,660,0.00056,660,0.00057,660,-4.1615999999999991,660,15.9936,660,0,660,0,660,0.006866455078125,660,90.017766952514648,660,-4.1964157787957852,660,-4.28329052842114,660,90,660,0.001,660,15,660,14,660,34,660,493
670,-1.4117468953061351E-05,670,6.3297656523464029E-06,670,0.00056422290802001949,670,89.999425970363617,670,0,670,90,670,0.00056,670,0.00057,670,-4.6512,670,15.9936,670,0,670,0,670,0.0069522857666015625,670,90.017509460449219,670,-4.1964153625054745,670,-4.2832662794743417,670,90,670,0.001,670,15,670,14,670,34,670,505
680,-1.6091327653655942E-05,680,5.1315639120810751E-06,680,0.00056422290802001949,680,89.999425970363617,680,0,680,90,680,0.00056,680,0.00057,680,-4.7328,680,15.9936,680,0,680,0,680,0.006694793701171875,680,90.017509460449219,680,-4.19641279558286,680,-4.2832407640542893,680,90,680,0.001,680,15,680,14,680,34,680,514
690,-1.5284152054624396E-05,690,8.02720219662442E-06,690,0.00056422290802001949,690,89.999425970363617,690,0,690,90,690,0.00056,690,0.00057,690,-4.488,690,16.0752,690,0,690,0,690,0.006866455078125,690,90.017681121826172,690,-4.19640683483193,690,-4.28321353978489,690,90,690,0.001,690,15,690,14,690,34,690,523
700,-1.417618493494278E-05,700,7.0764256464162656E-06,700,0.00056422290802001949,700,89.999425970363617,700,0,700,90,700,0.00056,700,0.00057,700,-4.3248,700,16.0752,700,0,700,0,700,0.0069522857666015625,700,90.017681121826172,700,-4.1963978119057455,700,-4.2831856519605322,700,90,700,0.001,700,15,700,14,700,34,700,535
710,2.3906619059871589E-06,710,7.73221796276443E-06,710,0.00056439388465881349,710,89.999425970363617,710,0,710,90,710,0.00056,710,0.00057,710,-4.6512,710,16.0752,710,0,710,0,710,0.007038116455078125,710,90.017766952514648,710,-4.196384962807107,710,-4.2831580134010316,710,90,710,0.001,710,15,710,14,710,34,710,544
720,-2.4438577610381859E-06,720,7.6452380902586449E-06,720,0.00056439388465881349,720,89.999425970363617,720,0,720,90,720,0.00056,720,0.00057,720,-4.896,720,16.0752,720,0,720,0,720,0.0067806243896484375,720,90.0175952911377,720,-4.1963686146908454,720,-4.2831311463166788,720,90,720,0.001,720,15,720,14,720,34,720,553
730,-6.679061028838919E-07,730,6.879981251279061E-06,730,0.00056439388465881349,730,89.999425970363617,730,0,730,90,730,0.00056,730,0.00057,730,-4.896,730,15.9936,730,0,730,0,730,0.006866455078125,730,90.0175952911377,730,-4.1963513664990417,730,-4.2831053314997058,730,90,730,0.001,730,15,730,14,730,34,730,565
740,-1.4678220388956595E-05,740,5.2339731152909408E-06,740,0.00056422290802001949,740,89.999425970363617,740,0,740,90,740,0.00056,740,0.00057,740,-4.896,740,15.9936,740,0,740,0,740,0.0067806243896484375,740,90.017681121826172,740,-4.19633489964081,740,-4.2830807357900706,740,90,740,0.001,740,15,740,14,740,34,740,574
750,2.876561952600212E-06,750,6.5471278971016484E-06,750,0.00056439388465881349,750,89.999425970363617,750,0,750,90,750,0.00056,750,0.00057,750,-4.08,750,15.9936,750,0,750,0,750,0.0066089630126953125,750,90.017766952514648,750,-4.1963183454111039,750,-4.2830565462644978,750,90,750,0.001,750,15,750,14,750,34,750,583
760,1.5012528250585284E-05,760,6.2723181388141566E-06,760,0.00056456486129760738,760,89.999425970363617,760,0,760,90,760,0.00056,760,0.00057,760,-4.8144,760,16.0752,760,0,760,0,760,0.0066089630126953125,760,90.017509460449219,760,-4.1963005850773154,760,-4.2830340058654741,760,90,760,0.001,760,15,760,14,760,34,760,594
770,2.0137291417620358E-06,770,7.8030821533019984E-06,770,0.00056439388465881349,770,89.999425970363617,770,0,770,90,770,0.00056,770,0.00057,770,-4.3248,770,15.9936,770,0,770,0,770,0.006866455078125,770,90.0175952911377,770,-4.1962822026872413,770,-4.2830132692236349,770,90,770,0.001,770,15,770,14,770,34,770,603
780,3.5385316585206673E-06,780,3.6677730199941023E-06,780,0.00056439388465881349,780,89.999425970363617,780,0,780,90,780,0.00056,780,0.00057,780,-4.3248,780,16.0752,780,0,780,0,780,0.0069522857666015625,780,90.017681121826172,780,-4.1962626442691882,780,-4.2829947404886815,780,90,780,0.001,780,15,780,14,780,34,780,615
790,-9.7489778623183833E-06,790,-9.8100265226469641E-06,790,0.00056422290802001949,790,89.999425799345971,790,0,790,90,790,0.00056,790,0.00057,790,-4.4064,790,16.0752,790,0,790,0,790,0.0067806243896484375,790,90.017681121826172,790,-4.19624169926353,790,-4.28297722586705,790,90,790,0.001,790,15,790,14,790,34,790,624
800,-1.2703334177357634E-05,800,-1.167389302536565E-05,800,0.00056422290802001949,800,89.999425799345971,800,0,800,90,800,0.00056,800,0.00057,800,-4.8144,800,16.0752,800,0,800,0,800,0.0069522857666015625,800,90.017337799072266,800,-4.1962174573571662,800,-4.2829602693057121,800,90,800,0.001,800,15,800,14,800,34,800,633
810,2.190117643528639E-05,810,9.1067916667731325E-06,810,0.00056456486129760738,810,89.999425970363617,810,0,810,90,810,0.00056,810,0.00057,810,-4.7328,810,15.9936,810,0,810,0,810,0.006694793701171875,810,90.0175952911377,810,-4.1961893779871913,810,-4.2829442194194058,810,90,810,0.001,810,15,810,14,810,34,810,644
820,4.1958331473980121E-06,820,6.2483483239390157E-06,820,0.00056439388465881349,820,89.999425970363617,820,0,820,90,820,0.00056,820,0.00057,820,-4.7328,820,15.9936,820,0,820,0,820,0.0069522857666015625,820,90.017509460449219,820,-4.19615730097347,820,-4.2829311108947472,820,90,820,0.001,820,15,820,14,820,34,820,653
830,-1.0631707382448218E-05,830,7.9323036344014654E-06,830,0.00056422290802001949,830,89.999425970363617,830,0,830,90,830,0.00056,830,0.00057,830,-4.6512,830,15.9936,830,0,830,0,830,0.006866455078125,830,90.0175952911377,830,-4.1961220052460257,830,-4.28292098003574,830,90,830,0.001,830,15,830,14,830,34,830,665
840,-1.401554321478524E-05,840,6.2535550318400709E-06,840,0.00056422290802001949,840,89.999425970363617,840,0,840,90,840,0.00056,840,0.00057,840,-4.7328,840,16.0752,840,0,840,0,840,0.006866455078125,840,90.017681121826172,840,-4.1960843754528163,840,-4.2829135143849815,840,90,840,0.001,840,15,840,14,840,34,840,673
850,5.221476551987704E-06,850,-6.2281188820810943E-06,850,0.00056439388465881349,850,89.999425799345971,850,0,850,90,850,0.00056,850,0.00057,850,-4.488,850,15.9936,850,0,850,0,850,0.006866455078125,850,90.017509460449219,850,-4.1960476826717095,850,-4.2829088461231875,850,90,850,0.001,850,15,850,14,850,34,850,684
860,-2.6169426890921219E-05,860,-9.4443698957275627E-06,860,0.0005640519313812256,860,89.999425799345971,860,0,860,90,860,0.00056,860,0.00057,860,-4.3248,860,15.9936,860,0,860,0,860,0.0069522857666015625,860,90.017337799072266,860,-4.196012742008266,860,-4.2829082095950719,860,90,860,0.001,860,15,860,14,860,34,860,693
870,-8.3500305879851609E-06,870,-7.6953333192831E-06,870,0.00056422290802001949,870,89.999425799345971,870,0,870,90,870,0.00056,870,0.00057,870,-4.2432,870,16.0752,870,0,870,0,870,0.0066089630126953125,870,90.017681121826172,870,-4.1959784353954257,870,-4.2829112552094069,870,90,870,0.001,870,15,870,14,870,34,870,705
880,-1.5983695215700715E-05,880,7.4929098690523958E-06,880,0.00056422290802001949,880,89.999425970363617,880,0,880,90,880,0.00056,880,0.00057,880,-5.2223999999999995,880,16.0752,880,0,880,0,880,0.007038116455078125,880,90.0175952911377,880,-4.1959447351451837,880,-4.2829175393254317,880,90,880,0.001,880,15,880,14,880,34,880,714
890,5.3463372611709248E-06,890,-6.1511433264959235E-06,890,0.00056439388465881349,890,89.999425799345971,890,0,890,90,890,0.00056,890,0.00057,890,-4.1615999999999991,890,16.0752,890,0,890,0,890,0.0067806243896484375,890,90.017509460449219,890,-4.195914797553991,890,-4.2829257884988294,890,90,890,0.001,890,15,890,14,890,34,890,723
900,9.9993236869908323E-07,900,-9.015380633104216E-06,900,0.00056439388465881349,900,89.999425799345971,900,0,900,90,900,0.00056,900,0.00057,900,-4.6512,900,15.9936,900,0,900,0,900,0.0067806243896484375,900,90.017852783203125,900,-4.1958887823001181,900,-4.2829364471631424,900,90,900,0.001,900,15,900,14,900,34,900,734
910,-2.7219323612712539E-08,910,7.2730579506455281E-06,910,0.00056439388465881349,910,89.999425970363617,910,0,910,90,910,0.00056,910,0.00057,910,-4.2432,910,15.9936,910,0,910,0,910,0.006866455078125,910,90.0175952911377,910,-4.1958684814503231,910,-4.2829487617905864,910,90,910,0.001,910,15,910,14,910,34,910,745
920,-1.1568437205780848E-05,920,3.4634257454246619E-06,920,0.00056422290802001949,920,89.999425970363617,920,0,920,90,920,0.00056,920,0.00057,920,-4.4064,920,16.0752,920,0,920,0,920,0.006694793701171875,920,90.0175952911377,920,-4.195855230678605,920,-4.28296161295095,920,90,920,0.001,920,15,920,14,920,34,920,754
930,3.5392420652719157E-06,930,3.3011840309300351E-06,930,0.00056439388465881349,930,89.999425970363617,930,0,930,90,930,0.00056,930,0.00057,930,-4.896,930,16.0752,930,0,930,0,930,0.006694793701171875,930,90.0175952911377,930,-4.1958479314013815,930,-4.2829723529863841,930,90,930,0.001,930,15,930,14,930,34,930,763
940,4.7414215226268526E-06,940,-1.2431368436820714E-05,940,0.00056439388465881349,940,89.999425799345971,940,0,940,90,940,0.00056,940,0.00057,940,-4.896,940,16.1568,940,0,940,0,940,0.0067806243896484375,940,90.017423629760742,940,-4.1958458132131069,940,-4.28297886069214,940,90,940,0.001,940,15,940,14,940,34,940,775
950,1.7820782400435105E-07,950,3.4035126102068377E-06,950,0.00056439388465881349,950,89.999425970363617,950,0,950,90,950,0.00056,950,0.00057,950,-4.6512,950,16.0752,950,0,950,0,950,0.006694793701171875,950,90.017681121826172,950,-4.1958478773622918,950,-4.2829806591704,950,90,950,0.001,950,15,950,14,950,34,950,784
960,-1.5668496121386408E-05,960,3.6589673677715851E-06,960,0.00056422290802001949,960,89.999425970363617,960,0,960,90,960,0.00056,960,0.00057,960,-5.304,960,15.9936,960,0,960,0,960,0.0067806243896484375,960,90.017766952514648,960,-4.1958546100830061,960,-4.2829774628498809,960,90,960,0.001,960,15,960,14,960,34,960,795
970,1.5680384504838348E-05,970,6.9850260234285751E-06,970,0.00056456486129760738,970,89.999425970363617,970,0,970,90,970,0.00056,970,0.00057,970,-4.9776,970,16.0752,970,0,970,0,970,0.0067806243896484375,970,90.0175952911377,970,-4.19586714831241,970,-4.2829691827854264,970,90,970,0.001,970,15,970,14,970,34,970,805
980,-4.594363041559431E-06,980,-1.1440659864274923E-05,980,0.00056439388465881349,980,89.999425799345971,980,0,980,90,980,0.00056,980,0.00057,980,-4.8144,980,15.9936,980,0,980,0,980,0.006866455078125,980,90.0175952911377,980,-4.1958868527943842,980,-4.2829582155740642,980,90,980,0.001,980,15,980,14,980,34,980,814
990,-2.0330055239026573E-06,990,-1.2486866864189421E-05,990,0.00056439388465881349,990,89.999425799345971,990,0,990,90,990,0.00056,990,0.00057,990,-4.488,990,16.0752,990,0,990,0,990,0.0066089630126953125,990,90.017509460449219,990,-4.1959164844845827,990,-4.2829442055240188,990,90,990,0.001,990,15,990,14,990,34,990,825
1000,1.8684209648806507E-05,1000,-1.2970005946490119E-05,1000,0.00056456486129760738,1000,89.999425799345971,1000,0,1000,90,1000,0.00056,1000,0.00057,1000,-3.9168,1000,15.9936,1000,0,1000,0,1000,0.006694793701171875,1000,90.017681121826172,1000,-4.1959545329884111,1000,-4.282927420985235,1000,90,1000,0.001,1000,15,1000,14,1000,34,1000,836
1010,4.4213000477734827E-06,1010,-1.1049260922573194E-05,1010,0.00056439388465881349,1010,89.999425799345971,1010,0,1010,90,1010,0.00056,1010,0.00057,1010,-4.4064,1010,15.8304,1010,0,1010,0,1010,0.006694793701171875,1010,90.017509460449219,1010,-4.1959959195512244,1010,-4.2829080190988531,1010,90,1010,0.001,1010,15,1010,14,1010,34,1010,846
1020,5.0716851114161464E-06,1020,-1.28078056589252E-05,1020,0.00056439388465881349,1020,89.999425799345971,1020,0,1020,90,1020,0.00056,1020,0.00057,1020,-4.3248,1020,15.912,1020,0,1020,0,1020,0.006866455078125,1020,90.017423629760742,1020,-4.1960365023115793,1020,-4.28288758449858,1020,90,1020,0.001,1020,15,1020,14,1020,34,1020,856
1030,2.1734091876610112E-06,1030,-1.1120605451125886E-05,1030,0.00056439388465881349,1030,89.999425799345971,1030,0,1030,90,1030,0.00056,1030,0.00057,1030,-4.2432,1030,15.9936,1030,0,1030,0,1030,0.0066089630126953125,1030,90.0175952911377,1030,-4.1960729105458991,1030,-4.2828667975500485,1030,90,1030,0.001,1030,15,1030,14,1030,34,1030,866
1040,-4.3339856788090955E-07,1040,2.3059957831367142E-06,1040,0.00056439388465881349,1040,89.999425970363617,1040,0,1040,90,1040,0.00056,1040,0.00057,1040,-4.896,1040,15.9936,1040,0,1040,0,1040,0.007038116455078125,1040,90.017681121826172,1040,-4.1961043022719986,1040,-4.2828463690222822,1040,90,1040,0.001,1040,15,1040,14,1040,34,1040,876
1050,2.4463332227543445E-06,1050,4.4039006551081685E-06,1050,0.00056439388465881349,1050,89.999425970363617,1050,0,1050,90,1050,0.00056,1050,0.00057,1050,-4.6512,1050,16.0752,1050,0,1050,0,1050,0.0067806243896484375,1050,90.017509460449219,1050,-4.1961315744764143,1050,-4.28282545583219,1050,90,1050,0.001,1050,15,1050,14,1050,34,1050,886
1060,4.1782605898412462E-07,1060,-1.3849164406617031E-05,1060,0.00056439388465881349,1060,89.999425799345971,1060,0,1060,90,1060,0.00056,1060,0.00057,1060,-4.2432,1060,16.0752,1060,0,1060,0,1060,0.00652313232421875,1060,90.017766952514648,1060,-4.1961542716048941,1060,-4.2828042059016305,1060,90,1060,0.001,1060,15,1060,14,1060,34,1060,896
1070,-1.393371738928415E-05,1070,-1.0255642849276711E-05,1070,0.00056422290802001949,1070,89.999425799345971,1070,0,1070,90,1070,0.00056,1070,0.00057,1070,-4.3248,1070,15.912,1070,0,1070,0,1070,0.006694793701171875,1070,90.017766952514648,1070,-4.1961733894121442,1070,-4.2827827020943685,1070,90,1070,0.001,1070,15,1070,14,1070,34,1070,906
1080,-1.4864686279658616E-05,1080,4.16256801599509E-06,1080,0.00056422290802001949,1080,89.999425970363617,1080,0,1080,90,1080,0.00056,1080,0.00057,1080,-4.3248,1080,15.9936,1080,0,1080,0,1080,0.006694793701171875,1080,90.017509460449219,1080,-4.1961885844175084,1080,-4.2827630994016079,1080,90,1080,0.001,1080,15,1080,14,1080,34,1080,916
1090,-2.7629548417865617E-05,1090,4.8292070212025444E-06,1090,0.0005640519313812256,1090,89.999425970363617,1090,0,1090,90,1090,0.00056,1090,0.00057,1090,-4.488,1090,16.0752,1090,0,1090,0,1090,0.006866455078125,1090,90.017509460449219,1090,-4.1961986966894473,1090,-4.2827461554306625,1090,90,1090,0.001,1090,15,1090,14,1090,34,1090,926
1100,3.3577440653941288E-06,1100,2.9237533921537625E-06,1100,0.00056439388465881349,1100,89.999425970363617,1100,0,1100,90,1100,0.00056,1100,0.00057,1100,-4.7328,1100,16.0752,1100,0,1100,0,1100,0.006694793701171875,1100,90.0175952911377,1100,-4.1962029370319236,1100,-4.2827315938995882,1100,90,1100,0.001,1100,15,1100,14,1100,34,1100,936
1110,3.0305415514047095E-06,1110,-1.3006456273806742E-05,1110,0.00056439388465881349,1110,89.999425799345971,1110,0,1110,90,1110,0.00056,1110,0.00057,1110,-4.7328,1110,16.1568,1110,0,1110,0,1110,0.006866455078125,1110,90.017681121826172,1110,-4.1962016088061151,1110,-4.28271859420402,1110,90,1110,0.001,1110,15,1110,14,1110,34,1110,946
1120,-1.6208991172847226E-05,1120,-1.1063314101667628E-05,1120,0.00056422290802001949,1120,89.999425799345971,1120,0,1120,90,1120,0.00056,1120,0.00057,1120,-4.7328,1120,15.9936,1120,0,1120,0,1120,0.007038116455078125,1120,90.0175952911377,1120,-4.1961951097712014,1120,-4.2827064038790059,1120,90,1120,0.001,1120,15,1120,14,1120,34,1120,956
1130,-1.0988056664234794E-06,1130,3.8292121494149619E-06,1130,0.00056439388465881349,1130,89.999425970363617,1130,0,1130,90,1130,0.00056,1130,0.00057,1130,-4.2432,1130,15.9936,1130,0,1130,0,1130,0.0067806243896484375,1130,90.017681121826172,1130,-4.1961852615355015,1130,-4.2826964207010079,1130,90,1130,0.001,1130,15,1130,14,1130,34,1130,966
1140,-1.5191457850562994E-05,1140,-1.5238805238548792E-05,1140,0.00056422290802001949,1140,89.999425799345971,1140,0,1140,90,1140,0.00056,1140,0.00057,1140,-4.6512,1140,16.0752,1140,0,1140,0,1140,0.0067806243896484375,1140,90.017337799072266,1140,-4.19617448740281,1140,-4.2826879309638137,1140,90,1140,0.001,1140,15,1140,14,1140,34,1140,976
1150,-1.7443281588169245E-07,1150,2.7909675268967116E-06,1150,0.00056439388465881349,1150,89.999425970363617,1150,0,1150,90,1150,0.00056,1150,0.00057,1150,-4.2432,1150,16.0752,1150,0,1150,0,1150,0.006694793701171875,1150,90.017423629760742,1150,-4.1961639295512807,1150,-4.282679534891729,1150,90,1150,0.001,1150,15,1150,14,1150,34,1150,986
